member_number,productId,items,order_date,orderId
4139,38,1,2015-11-26,11687
2799,20,2,2015-06-17,6721
4041,56,2,2015-10-16,11313
3508,71,3,2015-02-07,9320
1584,119,3,2015-03-11,2131
4006,71,1,2015-07-02,11189
4593,59,3,2015-04-07,13433
4875,62,2,2015-08-22,14544
2534,38,3,2015-08-09,5707
2413,5,3,2015-12-13,5264
1909,80,2,2015-01-10,3384
4367,12,1,2015-11-15,12601
4240,38,1,2015-10-28,12086
1866,65,3,2015-11-08,3211
3905,71,2,2015-06-19,10832
4906,71,2,2015-09-16,14640
4478,142,2,2015-12-04,13000
2765,69,1,2015-07-22,6593
4178,80,2,2015-11-13,11832
4330,78,2,2015-06-22,12462
1659,15,1,2015-03-25,2431
2406,77,2,2015-10-24,5239
3465,138,1,2015-01-15,9135
3178,17,3,2015-10-22,8113
2218,91,3,2015-07-02,4535
3980,24,3,2015-04-09,11114
2519,12,3,2015-03-14,5652
2568,77,3,2015-10-09,5842
1130,60,1,2015-01-15,475
1231,74,1,2015-05-20,834
2654,5,1,2015-09-22,6163
3913,24,2,2015-03-21,10862
3276,126,3,2015-02-23,8472
4094,5,2,2015-03-30,11491
3997,17,2,2015-07-19,11158
2313,71,2,2015-02-18,4894
2716,108,3,2015-09-10,6402
3923,50,2,2015-01-27,10909
4541,18,3,2015-04-18,13248
4524,12,3,2015-08-26,13174
1750,38,3,2015-02-08,2748
1527,17,2,2015-12-30,1941
1379,14,3,2015-07-01,1377
2380,24,3,2015-10-09,5140
3259,60,1,2015-09-02,8421
3268,79,2,2015-07-13,8455
3117,28,1,2015-03-03,7892
1972,12,1,2015-06-02,3630
1154,75,2,2015-04-06,569
2408,18,1,2015-03-25,5247
2400,56,3,2015-03-22,5216
1286,18,1,2015-03-08,1042
3505,83,1,2015-07-21,9308
4503,53,3,2015-12-19,13097
4292,114,1,2015-03-27,12287
1542,44,3,2014-07-22,1980
1274,79,2,2014-07-10,981
4182,2,1,2014-01-05,11843
4401,17,2,2014-03-18,12721
4766,17,1,2014-09-20,14120
4880,104,3,2014-09-11,14565
1939,71,1,2014-03-28,3507
4341,71,2,2014-10-26,12512
4480,156,3,2014-05-17,13005
3997,50,3,2014-11-22,11156
3674,60,2,2014-07-08,9956
1608,2,2,2014-07-26,2217
2088,136,1,2014-09-21,4073
3897,142,1,2014-12-09,10794
4783,124,3,2014-05-10,14181
4813,24,2,2014-11-20,14299
4842,5,2,2014-06-30,14420
2971,71,1,2014-03-04,7343
4972,72,1,2014-12-13,14880
4215,44,3,2014-04-10,11977
1001,5,2,2014-02-07,5
4535,18,2,2014-07-09,13220
2252,100,2,2014-04-13,4662
2433,70,2,2014-04-08,5328
1935,2,1,2014-08-28,3494
2484,5,1,2014-08-17,5524
2900,71,1,2014-11-23,7076
4504,96,3,2014-09-24,13101
4183,72,2,2014-10-12,11852
3651,24,1,2014-06-22,9864
1381,4,2,2014-02-05,1386
1190,38,1,2014-05-18,694
1262,62,3,2014-07-22,946
3555,45,1,2014-10-14,9506
3621,85,3,2014-01-04,9770
2831,11,2,2014-05-30,6834
3508,115,1,2014-12-15,9319
1468,17,1,2014-07-12,1703
3269,140,1,2014-07-09,8457
3844,38,2,2014-06-24,10604
4950,128,3,2014-08-30,14796
4129,38,3,2014-10-23,11636
1596,70,1,2014-10-12,2172
4372,46,2,2014-04-17,12618
2183,91,3,2014-07-13,4405
3617,28,3,2014-10-01,9757
4692,96,3,2014-08-10,13828
2210,114,3,2014-12-30,4503
1605,2,3,2014-11-13,2207
3604,18,1,2014-09-13,9712
3524,103,1,2014-08-01,9385
3928,69,1,2014-08-07,10924
1207,71,3,2014-04-28,751
2578,129,3,2014-04-19,5873
1553,27,3,2014-05-09,2016
3942,81,1,2014-01-01,10967
1583,17,3,2014-11-27,2123
2133,17,1,2014-05-24,4221
4860,71,3,2014-11-14,14486
4548,20,1,2014-10-09,13268
2610,69,2,2014-01-01,5999
2344,44,3,2014-02-22,5000
2920,22,3,2014-05-12,7150
3847,27,1,2014-03-14,10616
1991,95,3,2014-10-31,3680
2241,5,1,2014-02-17,4625
2794,25,1,2014-02-18,6694
3871,115,2,2014-10-05,10708
4085,17,2,2014-04-15,11455
3964,74,3,2014-03-11,11057
1111,35,3,2014-10-24,403
1294,4,1,2014-08-14,1071
1338,25,1,2014-08-11,1227
1079,121,1,2014-10-07,284
1794,38,1,2014-04-14,2933
4715,5,3,2014-11-10,13924
4694,74,2,2014-06-01,13840
4156,2,3,2014-08-19,11749
4264,18,3,2014-03-16,12173
1732,34,3,2014-04-03,2670
1161,50,2,2014-01-26,590
4058,26,3,2014-02-07,11358
4183,80,2,2014-10-08,11851
4371,53,1,2014-03-29,12613
3218,115,3,2014-01-06,8262
3094,38,1,2014-07-02,7798
2082,5,1,2014-10-10,4049
3015,70,1,2014-01-31,7503
4582,22,3,2014-06-22,13394
4851,14,1,2014-05-20,14444
3766,5,3,2014-02-20,10315
4199,45,1,2014-04-05,11918
3663,35,3,2014-08-28,9911
2044,2,3,2014-03-17,3891
1566,50,3,2014-01-30,2057
3698,69,1,2014-09-22,10056
3815,5,3,2014-01-30,10499
4634,53,1,2014-05-10,13580
2051,44,2,2014-12-03,3923
2252,71,1,2014-12-17,4665
4502,75,1,2014-06-04,13089
2169,50,3,2014-06-25,4359
3237,121,1,2014-08-07,8330
1999,52,2,2014-05-31,3721
2175,11,3,2014-11-02,4382
4177,18,1,2014-02-05,11823
2014,128,1,2014-08-08,3774
2991,71,3,2014-04-22,7419
3334,63,3,2014-01-09,8689
1580,76,1,2014-02-24,2110
4094,12,1,2014-07-14,11489
4163,44,3,2014-11-05,11773
2991,115,3,2014-03-01,7417
4744,80,2,2014-12-23,14034
3896,28,2,2014-04-02,10789
2560,15,2,2014-04-19,5808
2236,65,3,2014-01-07,4604
2778,4,3,2014-06-29,6636
3960,70,3,2014-05-14,11037
2258,58,1,2014-01-21,4688
4286,18,3,2014-11-22,12261
2239,38,1,2014-11-23,4616
4728,125,3,2014-06-11,13980
3439,84,3,2014-03-28,9043
3353,76,1,2014-07-13,8750
2127,79,3,2014-11-19,4195
1513,50,3,2014-05-29,1887
1134,18,3,2014-05-11,486
1286,62,2,2014-04-26,1038
1123,18,3,2014-08-09,446
4327,75,1,2014-08-05,12449
4814,4,1,2014-12-01,14304
3277,96,1,2014-08-28,8475
4272,2,3,2014-05-06,12205
3363,80,1,2014-08-06,8791
1896,98,2,2014-12-16,3335
2524,2,1,2014-10-13,5673
4243,56,3,2014-07-02,12095
4930,51,2,2014-08-13,14710
3465,119,1,2014-01-27,9131
3938,134,2,2014-08-16,10957
2849,44,1,2014-02-11,6896
1894,60,3,2014-08-19,3322
2738,36,2,2014-02-11,6474
1000,80,1,2014-06-24,0
2626,4,1,2014-02-14,6064
4216,98,2,2014-11-17,11981
1810,78,2,2014-06-09,2991
1125,5,2,2014-05-30,452
4392,74,2,2014-07-10,12693
3957,154,1,2014-07-19,11019
4084,45,1,2014-09-28,11452
3672,70,1,2014-06-19,9948
3531,114,3,2014-03-18,9412
2066,62,2,2014-02-05,3982
4376,18,1,2014-07-23,12634
1662,12,2,2014-01-27,2443
3728,74,2,2014-06-17,10152
2045,128,1,2014-04-02,3896
2067,18,2,2014-04-05,3986
3743,20,2,2014-10-16,10215
1735,65,2,2014-04-22,2683
1547,85,2,2014-07-07,1997
2451,17,2,2014-02-26,5412
1661,74,1,2014-03-02,2438
2365,28,1,2014-11-29,5091
4932,20,2,2014-05-14,14718
2310,22,2,2014-10-31,4881
2138,20,2,2014-11-03,4239
2903,35,3,2014-05-08,7085
1512,18,2,2014-06-03,1884
3204,95,3,2014-12-16,8210
3324,27,3,2014-11-10,8655
1653,70,3,2014-05-29,2397
1428,64,1,2014-08-23,1559
4598,62,3,2014-11-05,13454
3062,78,2,2014-07-09,7680
4681,17,2,2014-01-13,13777
4671,38,1,2014-08-13,13739
4533,45,1,2014-04-13,13215
2579,60,2,2014-12-12,5880
3493,25,1,2014-02-09,9251
1450,62,1,2014-02-04,1633
1961,75,3,2014-04-06,3586
4302,43,3,2014-10-07,12336
3950,104,1,2014-01-22,10996
2718,2,2,2014-02-09,6407
1870,12,3,2014-02-01,3223
3855,53,2,2014-05-07,10647
4107,74,1,2014-06-03,11544
3476,83,2,2014-07-05,9184
4721,60,2,2014-05-01,13951
3208,119,2,2014-09-20,8229
4349,60,2,2014-08-11,12534
1378,64,1,2014-12-10,1367
4929,51,1,2014-06-27,14707
3186,28,3,2014-04-24,8151
1482,129,3,2014-09-24,1758
1145,50,3,2014-09-13,532
2777,14,3,2014-09-14,6629
1232,46,2,2014-08-08,838
2825,123,3,2014-04-21,6816
3785,12,3,2014-02-13,10390
3000,12,2,2014-08-22,7449
1980,80,1,2014-07-17,3649
2154,38,3,2014-09-24,4299
1242,11,1,2014-12-16,883
1824,44,3,2014-11-28,3049
2774,2,1,2014-06-28,6621
2366,4,3,2014-10-11,5095
1987,14,1,2014-12-26,3669
2306,17,1,2014-05-07,4866
4979,49,3,2014-02-28,14896
4543,45,1,2014-06-29,13253
4021,44,3,2014-04-23,11247
4623,104,3,2014-11-19,13541
4547,114,2,2014-09-07,13264
2729,2,3,2014-08-22,6443
4471,82,3,2014-04-13,12981
1625,36,3,2014-12-24,2299
2787,70,3,2014-09-30,6669
4541,70,2,2014-07-06,13246
3529,24,2,2014-02-26,9403
2984,25,2,2014-04-22,7391
1685,2,2,2014-10-18,2509
4520,24,1,2014-03-23,13158
2355,14,3,2014-01-15,5044
3883,64,2,2014-03-05,10752
4922,70,3,2014-07-12,14684
3423,74,2,2014-07-16,8989
1129,60,3,2014-12-21,472
4018,44,1,2014-02-21,11230
3189,77,2,2014-07-01,8161
1235,17,1,2014-11-01,855
2262,69,1,2014-10-06,4704
4100,2,3,2014-04-23,11511
1553,78,2,2014-09-05,2018
3628,150,1,2014-08-01,9789
2280,138,3,2014-12-11,4774
4236,114,3,2014-05-13,12074
1358,74,3,2014-12-15,1299
4638,74,1,2014-10-11,13598
1343,12,3,2014-11-27,1250
3612,34,3,2014-02-16,9732
4596,38,3,2014-02-19,13445
2399,114,1,2014-03-26,5208
3300,5,3,2014-07-10,8562
3502,27,1,2014-02-14,9294
1127,38,3,2014-02-06,460
1296,128,1,2014-05-19,1078
3739,32,1,2014-01-12,10202
4661,60,2,2014-02-15,13689
3287,114,2,2014-04-23,8509
4746,70,2,2014-01-02,14045
4282,78,1,2014-06-20,12249
3757,51,3,2014-04-07,10266
3279,38,3,2014-10-09,8481
3387,71,1,2014-09-22,8867
2553,17,3,2014-12-26,5786
3697,4,1,2014-02-11,10051
1819,27,3,2014-12-22,3027
2607,70,1,2014-01-25,5991
2615,14,2,2014-05-29,6020
1196,69,2,2014-08-15,714
2926,69,3,2014-06-16,7174
2294,35,3,2014-01-08,4822
4967,5,3,2014-04-22,14858
1284,80,3,2014-09-01,1032
2089,24,2,2014-05-03,4075
1284,70,2,2014-06-26,1031
1246,74,1,2014-03-03,900
3038,6,3,2014-04-18,7587
2910,4,2,2014-03-28,7115
3957,80,1,2014-09-01,11022
4493,74,1,2014-03-16,13046
1972,50,1,2014-05-02,3629
2492,125,2,2014-03-10,5543
2943,118,1,2014-09-11,7237
2686,164,3,2014-12-20,6275
3968,50,1,2014-11-05,11074
1955,71,1,2014-06-03,3567
2665,118,2,2014-10-11,6202
3850,85,1,2014-03-27,10632
2973,69,2,2014-10-31,7351
3264,83,2,2014-06-27,8433
1591,36,3,2014-01-15,2152
1747,131,1,2014-09-07,2733
1255,38,3,2014-09-26,925
4683,15,3,2014-09-17,13788
1102,65,1,2014-04-13,364
4618,4,1,2014-11-18,13525
2508,75,2,2014-05-28,5596
4165,59,1,2014-04-03,11782
2168,12,2,2014-10-06,4356
2929,55,3,2014-10-22,7187
1316,5,3,2014-01-17,1145
3991,132,2,2014-07-03,11147
2142,115,1,2014-08-27,4255
4671,88,1,2014-10-22,13740
1051,71,2,2014-12-26,183
1410,74,3,2014-06-24,1486
3752,77,2,2014-11-25,10248
1054,38,1,2014-01-16,203
2591,38,1,2014-09-01,5929
2454,38,2,2014-07-22,5425
2510,70,1,2014-04-20,5604
1946,141,3,2014-04-29,3533
4069,78,2,2014-08-04,11393
2778,69,3,2014-05-09,6634
1175,46,3,2014-09-20,645
4292,74,2,2014-01-19,12284
3776,136,2,2014-03-16,10352
2573,119,1,2014-05-08,5858
2510,14,1,2014-06-23,5605
1003,36,2,2014-01-19,14
4699,27,2,2014-07-21,13868
3189,5,1,2014-10-28,8163
4406,59,1,2014-04-06,12739
2325,2,1,2014-01-20,4930
4069,62,2,2014-08-10,11394
1726,24,2,2014-05-15,2646
3026,100,1,2014-06-10,7539
4015,5,3,2014-05-02,11218
3260,77,3,2014-12-30,8422
3890,38,1,2014-12-21,10767
2237,27,2,2014-10-10,4610
2641,38,2,2014-07-20,6110
2581,25,3,2014-08-02,5889
2030,71,1,2014-09-06,3836
2024,51,3,2014-07-21,3816
1729,44,3,2014-04-19,2655
2331,1,1,2014-04-08,4949
1890,131,3,2014-09-12,3307
4579,11,2,2014-05-10,13385
3140,80,3,2014-08-03,7979
4492,20,1,2014-04-24,13042
3537,27,2,2014-03-26,9430
3581,36,2,2014-10-23,9600
4924,24,3,2014-01-19,14692
2589,113,2,2014-04-11,5918
3302,96,1,2014-06-22,8568
4566,83,3,2014-04-13,13330
2758,114,2,2014-01-30,6552
4790,65,1,2014-09-07,14214
4178,50,3,2014-12-18,11828
2051,34,1,2014-05-01,3922
1647,53,2,2014-11-20,2369
2778,38,3,2014-05-15,6635
1651,38,3,2014-03-23,2385
3760,18,2,2014-09-11,10284
4511,38,1,2014-09-15,13131
4674,17,2,2014-05-31,13752
3684,114,3,2014-07-20,10001
3094,60,3,2014-06-26,7797
2726,60,2,2014-08-02,6431
4897,27,1,2014-11-25,14618
3408,22,2,2014-04-07,8938
4294,69,1,2014-03-03,12298
4404,22,1,2014-04-29,12732
3692,91,3,2014-02-01,10032
2370,100,1,2014-07-27,5103
2137,99,3,2014-04-25,4234
4272,24,1,2014-07-22,12209
3042,5,1,2014-07-11,7602
2974,24,3,2014-09-02,7355
1967,12,1,2014-11-03,3608
1208,128,2,2014-08-03,754
2436,44,1,2014-11-27,5343
3379,131,3,2014-12-10,8837
3148,71,3,2014-10-25,8011
2831,12,2,2014-05-25,6833
1796,14,1,2014-08-06,2938
4729,71,2,2014-12-27,13985
3308,160,1,2014-11-05,8594
3848,118,2,2014-01-04,10621
1641,60,3,2014-02-09,2349
1279,24,3,2014-04-28,1007
3495,24,2,2014-09-03,9259
4484,71,1,2014-04-23,13014
4578,83,1,2014-08-13,13381
1027,5,3,2014-09-22,104
2388,80,1,2014-08-28,5162
4762,24,2,2014-07-08,14109
4687,38,2,2014-06-13,13810
1965,100,1,2014-01-02,3598
3246,18,3,2014-10-04,8355
2541,38,3,2014-01-14,5731
4363,119,3,2014-12-24,12583
4143,123,3,2014-03-07,11694
2038,24,3,2014-02-04,3860
1865,50,2,2014-06-06,3201
1003,5,1,2014-02-27,15
3358,60,2,2014-09-09,8771
4782,70,3,2014-10-30,14178
4952,35,3,2014-07-15,14804
4042,91,1,2014-07-26,11316
2907,65,1,2014-09-02,7102
4693,50,1,2014-03-29,13832
1980,69,2,2014-09-12,3650
4217,136,1,2014-07-27,11988
4106,24,2,2014-09-21,11541
4137,71,3,2014-09-12,11675
2862,132,2,2014-06-02,6951
4115,71,1,2014-05-07,11581
3394,18,2,2014-11-22,8886
2729,128,2,2014-05-22,6442
1949,103,2,2014-10-18,3548
4832,71,1,2014-08-28,14381
1276,51,2,2014-06-07,992
3584,95,1,2014-07-20,9621
2958,17,2,2014-12-17,7300
4061,77,2,2014-07-04,11368
3568,49,2,2014-08-13,9552
1680,82,1,2014-05-15,2491
1588,22,1,2014-07-19,2144
2923,18,1,2014-11-02,7162
4751,11,3,2014-03-02,14069
1633,164,1,2014-07-05,2325
2235,75,2,2014-10-13,4599
1466,5,3,2014-04-09,1691
3520,76,1,2014-05-12,9367
3090,44,1,2014-06-07,7786
2341,5,3,2014-12-22,4993
2140,2,3,2014-10-06,4247
1017,20,1,2014-10-14,71
2177,122,3,2014-08-19,4391
3129,27,2,2014-06-02,7939
4299,142,2,2014-10-21,12325
1294,56,2,2014-06-24,1069
2851,5,1,2014-01-16,6905
3948,74,2,2014-04-08,10991
2047,115,3,2014-04-28,3905
1910,70,2,2014-02-26,3386
2834,76,3,2014-08-01,6843
1561,35,2,2014-05-15,2037
1552,5,3,2014-01-09,2014
3353,38,2,2014-05-10,8749
1646,83,2,2014-06-17,2362
1554,96,2,2014-01-31,2021
1622,28,3,2014-05-17,2283
3575,11,3,2014-05-03,9581
4396,131,2,2014-03-20,12706
4858,39,3,2014-01-14,14474
1012,75,3,2014-06-22,46
4137,12,1,2014-12-21,11678
1342,114,2,2014-02-14,1243
2573,24,3,2014-01-21,5857
4437,4,3,2014-11-13,12849
2175,24,3,2014-05-23,4380
3879,20,3,2014-08-18,10737
4378,92,1,2014-10-05,12643
4721,41,3,2014-07-01,13954
2138,17,3,2014-10-01,4238
4673,17,1,2014-12-10,13749
1806,74,2,2014-06-20,2979
2924,76,2,2014-03-27,7163
4201,5,1,2014-10-21,11926
2763,71,2,2014-05-31,6582
3101,12,2,2014-05-21,7828
1235,11,1,2014-05-26,851
4715,124,3,2014-09-04,13923
4684,73,1,2014-07-11,13794
4840,2,1,2014-04-15,14410
3137,44,1,2014-11-29,7965
2121,38,1,2014-04-22,4183
3054,103,1,2014-01-17,7654
3156,74,3,2014-01-02,8034
3965,18,2,2014-09-21,11059
2011,74,1,2014-01-20,3758
2184,71,3,2014-05-19,4407
3777,115,1,2014-02-26,10357
2199,27,3,2014-01-30,4467
1983,70,2,2014-10-02,3661
2806,44,3,2014-01-21,6752
3657,24,3,2014-07-28,9885
1606,11,2,2014-08-05,2211
4211,5,2,2014-03-22,11957
3822,75,3,2014-09-04,10525
2868,38,1,2014-04-02,6971
4674,136,1,2014-05-15,13751
1130,18,2,2014-08-18,473
3530,36,1,2014-06-18,9411
1998,74,2,2014-02-22,3713
1174,78,3,2014-11-19,639
1070,60,3,2014-11-05,255
1654,60,1,2014-08-10,2404
4104,69,2,2014-11-05,11530
3113,96,1,2014-01-06,7873
3911,129,1,2014-03-24,10850
1057,80,3,2014-03-05,213
1618,60,1,2014-11-17,2267
3385,64,3,2014-05-04,8858
3462,82,2,2014-02-04,9116
1773,17,1,2014-12-18,2839
4202,47,3,2014-02-28,11930
2258,18,1,2014-03-05,4689
3474,44,2,2014-11-26,9173
2421,4,1,2014-05-06,5281
3722,11,1,2014-07-05,10137
4894,136,3,2014-09-23,14606
3514,38,2,2014-07-23,9340
3807,104,2,2014-03-02,10466
2660,17,2,2014-03-20,6181
1419,34,1,2014-05-17,1519
2271,91,3,2014-09-30,4736
3188,12,1,2014-05-08,8156
1598,60,1,2014-04-25,2178
1337,85,1,2014-08-06,1224
4740,5,2,2014-10-10,14014
3275,18,3,2014-12-04,8468
2832,53,2,2014-05-30,6836
1609,128,1,2014-07-02,2223
2627,63,1,2014-05-17,6067
4285,24,3,2014-08-17,12258
3418,49,2,2014-11-27,8974
4732,38,1,2014-12-03,13990
3442,101,1,2014-11-16,9053
3946,72,3,2014-12-26,10981
2990,5,1,2014-03-30,7408
3225,50,2,2014-07-15,8291
1494,3,2,2014-11-23,1814
3549,36,1,2014-12-06,9485
3384,5,1,2014-09-23,8855
3746,135,1,2014-01-03,10227
3603,83,3,2014-08-13,9707
2120,11,3,2014-05-30,4178
2065,38,2,2014-10-20,3979
1285,24,2,2014-10-27,1036
3835,24,1,2014-05-08,10569
2160,70,1,2014-01-15,4319
4995,129,1,2014-06-02,14947
1970,7,3,2014-01-29,3622
2043,71,3,2014-07-07,3888
3487,5,1,2014-01-09,9229
2524,69,1,2014-10-17,5674
2045,38,2,2014-02-10,3895
2445,1,3,2014-05-31,5385
4616,24,1,2014-01-31,13513
2195,25,3,2014-03-08,4456
1883,136,1,2014-05-31,3273
2083,20,1,2014-10-21,4053
4576,51,2,2014-11-21,13372
4464,73,2,2014-04-11,12954
3925,17,2,2014-07-26,10913
4450,50,1,2014-10-31,12901
1059,51,2,2014-06-11,219
4113,22,1,2014-03-14,11571
4154,95,3,2014-07-26,11739
2490,83,3,2014-04-19,5541
1551,129,1,2014-04-28,2008
1275,5,2,2014-11-06,985
3935,5,2,2014-10-19,10946
3487,3,3,2014-10-25,9234
3986,73,1,2014-09-08,11134
3282,132,1,2014-10-26,8492
4488,58,1,2014-10-20,13035
4946,18,3,2014-04-03,14782
4081,118,3,2014-04-16,11442
1603,34,2,2014-03-16,2196
1107,2,1,2014-08-13,380
2272,18,1,2014-07-25,4744
4705,84,1,2014-04-12,13888
1811,119,1,2014-08-16,2996
2772,74,3,2014-08-03,6613
4412,53,2,2014-12-09,12762
1219,25,3,2014-10-02,796
4435,69,2,2014-10-17,12844
2715,44,1,2014-01-28,6391
2121,14,1,2014-11-03,4184
2802,14,1,2014-04-27,6734
1741,70,1,2014-07-19,2710
4278,38,1,2014-07-03,12237
1634,12,3,2014-02-10,2327
3856,18,2,2014-02-08,10654
3029,92,3,2014-10-19,7553
3361,152,1,2014-06-23,8782
4613,12,2,2014-07-17,13502
1805,38,2,2014-11-11,2977
2147,38,1,2014-05-02,4273
1864,69,2,2014-04-29,3196
2789,34,3,2014-09-19,6681
2296,69,3,2014-06-12,4835
1526,35,3,2014-05-11,1933
4951,44,3,2014-05-10,14798
3809,32,2,2014-05-11,10473
2685,5,3,2014-12-06,6271
1107,5,2,2014-07-22,379
4264,128,1,2014-07-20,12174
4974,22,3,2014-11-05,14885
1081,49,1,2014-02-11,288
1111,4,3,2014-05-07,402
4683,73,1,2014-06-30,13786
2835,5,1,2014-11-21,6851
4123,17,1,2014-07-07,11613
1613,2,1,2014-08-02,2240
3361,56,1,2014-01-14,8781
3425,24,2,2014-07-02,8995
3617,20,2,2014-08-02,9756
4669,53,3,2014-08-05,13730
1922,17,2,2014-07-02,3431
2947,17,1,2014-03-03,7253
3953,32,2,2014-05-13,11005
1169,114,2,2014-04-15,616
4192,2,1,2014-02-17,11887
1239,131,2,2014-08-02,870
3041,24,1,2014-02-18,7596
2520,109,2,2014-01-16,5655
2426,22,1,2014-09-12,5297
1235,52,3,2014-11-05,856
3799,74,2,2014-09-17,10441
1124,50,3,2014-03-05,450
3035,137,1,2014-04-16,7576
4832,15,1,2014-12-18,14382
2394,74,3,2014-02-24,5186
4185,5,1,2014-11-20,11858
1832,89,1,2014-09-01,3078
2666,75,1,2014-04-11,6204
4686,74,1,2014-11-24,13804
2120,38,1,2014-01-21,4176
1186,38,1,2014-02-09,681
2377,24,1,2014-02-13,5129
3675,16,1,2014-07-13,9960
3466,5,3,2014-05-31,9140
4211,5,2,2014-05-02,11959
2832,45,1,2014-08-04,6839
4811,17,3,2014-09-12,14291
3619,104,1,2014-12-21,9764
1722,11,2,2014-10-13,2629
1681,11,1,2014-04-20,2494
4097,4,3,2014-07-14,11501
3878,28,3,2014-04-19,10730
4983,22,2,2014-06-21,14903
3100,70,1,2014-08-11,7823
1680,15,3,2014-12-10,2493
2041,51,2,2014-09-10,3877
3006,115,2,2014-01-06,7467
1445,3,1,2014-01-23,1620
2920,25,3,2014-12-03,7151
3495,69,1,2014-10-22,9260
4401,17,1,2014-10-09,12723
1219,32,1,2014-07-03,795
4331,27,3,2014-05-25,12463
2881,16,2,2014-06-01,7025
2475,131,1,2014-01-02,5489
1171,20,1,2014-09-04,631
2137,64,3,2014-01-19,4233
1180,33,1,2014-02-02,661
2679,18,2,2014-11-14,6251
2025,104,1,2014-09-04,3818
2394,25,2,2014-05-20,5187
1472,18,1,2014-11-05,1713
2197,119,1,2014-07-06,4465
4824,147,1,2014-06-19,14343
2322,121,2,2014-01-19,4923
4639,16,1,2014-11-22,13600
3544,88,1,2014-07-13,9459
1256,160,1,2014-06-17,926
2456,24,2,2014-03-15,5433
3728,74,1,2014-10-28,10153
2619,71,3,2014-01-12,6037
1010,132,2,2014-04-10,39
4264,44,3,2014-02-18,12172
2576,114,1,2014-07-10,5866
3718,138,2,2014-03-30,10116
1950,5,2,2014-10-11,3554
4520,123,1,2014-03-01,13157
1353,74,3,2014-12-22,1277
4194,24,2,2014-11-19,11898
3095,5,2,2014-11-26,7808
1130,70,2,2014-11-01,474
4796,45,2,2014-01-08,14231
2710,38,2,2014-12-18,6375
3548,4,1,2014-12-03,9476
3558,101,2,2014-11-09,9515
4474,16,3,2014-04-02,12990
3878,33,2,2014-11-27,10731
1221,35,1,2014-11-15,802
1009,101,1,2014-01-24,34
1169,114,3,2014-06-05,619
3959,43,2,2014-12-03,11031
2355,2,3,2014-12-29,5047
2845,76,3,2014-11-26,6883
2320,44,3,2014-03-15,4915
4169,75,3,2014-03-30,11798
4800,38,2,2014-03-14,14252
3972,38,1,2014-10-09,11088
4322,28,1,2014-07-25,12427
3459,83,2,2014-12-04,9107
2654,28,3,2014-04-07,6159
3113,38,2,2014-10-11,7874
1456,74,3,2014-05-26,1654
3947,151,3,2014-12-05,10987
2230,41,2,2014-11-14,4575
4133,56,2,2014-08-04,11657
1761,71,3,2014-04-05,2790
2958,38,3,2014-03-11,7298
4923,94,3,2014-04-03,14687
4412,22,3,2014-03-11,12759
3368,56,2,2014-11-19,8812
1307,24,1,2014-10-03,1116
4793,17,1,2014-11-25,14221
1080,25,3,2014-11-02,286
4693,50,1,2014-06-04,13833
4167,39,1,2014-08-28,11793
3474,12,1,2014-01-31,9171
3945,70,1,2014-10-15,10978
3499,59,1,2014-10-14,9283
1753,60,1,2014-06-05,2759
2524,5,3,2014-03-31,5669
1105,4,3,2014-06-14,375
2581,17,3,2014-05-26,5888
3793,109,2,2014-12-10,10419
1690,20,1,2014-05-30,2526
3496,70,1,2014-12-20,9268
4526,35,2,2014-09-27,13184
4129,115,1,2014-04-02,11635
1761,163,3,2014-10-29,2793
3498,27,3,2014-08-16,9277
2656,70,2,2014-03-31,6167
4262,69,3,2014-03-03,12165
3289,4,2,2014-01-24,8516
1679,5,3,2014-10-23,2488
2594,128,1,2014-01-06,5940
4538,27,3,2014-06-18,13233
4941,83,2,2014-10-25,14767
4564,71,1,2014-07-06,13324
4290,58,2,2014-09-04,12277
2202,27,1,2014-01-02,4476
2343,138,1,2014-08-19,4997
2209,114,3,2014-08-25,4498
1404,119,3,2014-10-02,1463
3914,5,1,2014-11-12,10863
4065,50,3,2014-05-06,11377
4220,76,3,2014-08-04,12004
1074,73,2,2014-05-08,265
2434,39,3,2014-12-09,5335
2633,119,1,2014-07-28,6091
1143,73,3,2014-11-18,521
3767,121,1,2014-06-22,10319
2661,5,1,2014-08-28,6183
2093,74,2,2014-12-24,4095
2696,136,1,2014-11-23,6318
2927,5,1,2014-01-13,7177
4003,71,2,2014-12-21,11181
3451,38,1,2014-01-08,9080
1750,71,2,2014-06-16,2746
1085,18,1,2014-05-25,300
2034,71,3,2014-06-28,3848
4676,70,2,2014-02-21,13757
4132,81,2,2014-12-02,11654
2822,71,1,2014-06-16,6809
3645,14,2,2014-05-31,9844
1446,46,1,2014-03-26,1623
2222,85,2,2014-02-22,4545
4426,73,2,2014-08-04,12803
1854,44,3,2014-09-30,3163
4645,73,1,2014-02-05,13619
2674,38,3,2014-09-03,6235
1369,35,2,2014-12-01,1343
4325,14,1,2014-07-19,12441
4335,12,3,2014-06-28,12475
2642,119,2,2014-01-09,6114
1318,123,3,2014-02-15,1151
1062,83,2,2014-05-08,227
4131,114,2,2014-03-20,11647
3793,12,1,2014-11-13,10418
2618,38,1,2014-09-06,6034
4090,15,1,2014-06-03,11473
1480,71,2,2014-05-05,1751
4078,38,3,2014-06-21,11429
2817,17,1,2014-06-19,6802
