member_number,orderId,order_date,total,productName,items,Days
3959,11033,2015-05-27,8.4,sliced cheese,2,0.0
2158,4315,2015-08-01,8.4,sliced cheese,2,0.0
1909,3384,2015-01-10,8.4,sliced cheese,2,0.0
3222,8284,2015-08-05,4.2,sliced cheese,1,0.0
3406,8931,2015-05-17,12.600000000000001,sliced cheese,3,0.0
2493,5551,2015-08-07,8.4,sliced cheese,2,0.0
4019,11243,2015-08-06,4.2,sliced cheese,1,22.0
3050,7643,2015-10-20,8.4,sliced cheese,2,56.0
1939,3510,2015-10-30,12.600000000000001,sliced cheese,3,0.0
1069,253,2015-08-20,12.600000000000001,sliced cheese,3,0.0
3247,8367,2015-11-01,4.2,sliced cheese,1,0.0
4877,14555,2015-06-20,8.4,sliced cheese,2,0.0
1231,837,2015-10-27,4.2,sliced cheese,1,0.0
4624,13550,2015-11-27,4.2,sliced cheese,1,0.0
4836,14398,2015-11-13,8.4,sliced cheese,2,0.0
4460,12937,2015-05-01,4.2,sliced cheese,1,0.0
1259,939,2015-11-21,12.600000000000001,sliced cheese,3,0.0
1888,3297,2015-06-06,4.2,sliced cheese,1,0.0
4607,13487,2015-12-15,12.600000000000001,sliced cheese,3,0.0
3695,10047,2015-07-09,8.4,sliced cheese,2,0.0
3760,10287,2015-11-22,4.2,sliced cheese,1,0.0
4970,14872,2015-07-23,8.4,sliced cheese,2,0.0
1083,297,2015-02-06,12.600000000000001,sliced cheese,3,0.0
4795,14230,2015-07-30,4.2,sliced cheese,1,0.0
4618,13526,2015-12-16,4.2,sliced cheese,1,0.0
4804,14265,2015-07-14,8.4,sliced cheese,2,0.0
3962,11049,2015-09-18,12.600000000000001,sliced cheese,3,0.0
3643,9840,2015-09-20,12.600000000000001,sliced cheese,3,0.0
2792,6692,2015-07-29,8.4,sliced cheese,2,0.0
2636,6100,2015-09-11,8.4,sliced cheese,2,0.0
2430,5315,2015-01-20,4.2,sliced cheese,1,0.0
4569,13344,2015-07-27,8.4,sliced cheese,2,0.0
3528,9401,2015-08-18,8.4,sliced cheese,2,0.0
3819,10517,2015-04-12,12.600000000000001,sliced cheese,3,0.0
2609,5997,2014-06-04,4.2,sliced cheese,1,0.0
2269,4722,2014-01-05,8.4,sliced cheese,2,0.0
1043,156,2014-03-14,12.600000000000001,sliced cheese,3,0.0
3730,10161,2014-04-17,12.600000000000001,sliced cheese,3,0.0
4730,13988,2014-11-26,4.2,sliced cheese,1,0.0
4581,13390,2014-08-05,8.4,sliced cheese,2,0.0
2204,4484,2014-06-13,4.2,sliced cheese,1,0.0
3049,7634,2014-09-30,8.4,sliced cheese,2,128.0
2831,6834,2014-05-30,4.2,sliced cheese,1,0.0
2955,7280,2014-03-21,4.2,sliced cheese,1,0.0
2565,5830,2014-05-01,12.600000000000001,sliced cheese,3,0.0
4886,14580,2014-09-18,8.4,sliced cheese,2,0.0
2781,6645,2014-07-10,4.2,sliced cheese,1,0.0
4955,14820,2014-10-21,8.4,sliced cheese,2,0.0
2751,6527,2014-02-08,8.4,sliced cheese,2,0.0
2237,4609,2014-01-16,12.600000000000001,sliced cheese,3,267.0
4377,12641,2014-05-06,8.4,sliced cheese,2,0.0
3387,8866,2014-05-09,4.2,sliced cheese,1,0.0
1660,2435,2014-06-15,4.2,sliced cheese,1,0.0
4308,12367,2014-11-29,8.4,sliced cheese,2,0.0
3222,8281,2014-01-16,8.4,sliced cheese,2,0.0
1266,962,2014-08-27,8.4,sliced cheese,2,0.0
3123,7925,2014-12-15,8.4,sliced cheese,2,0.0
3010,7482,2014-05-11,8.4,sliced cheese,2,0.0
4066,11382,2014-01-24,8.4,sliced cheese,2,0.0
4219,12000,2014-09-21,8.4,sliced cheese,2,0.0
1499,1831,2014-05-11,8.4,sliced cheese,2,0.0
3256,8407,2014-10-17,4.2,sliced cheese,1,0.0
3864,10689,2014-12-30,12.600000000000001,sliced cheese,3,0.0
2530,5692,2014-10-30,8.4,sliced cheese,2,0.0
3890,10766,2014-01-20,8.4,sliced cheese,2,0.0
1189,692,2014-07-04,8.4,sliced cheese,2,0.0
3483,9205,2014-10-19,4.2,sliced cheese,1,0.0
2112,4155,2014-06-03,8.4,sliced cheese,2,0.0
1530,1949,2014-09-05,12.600000000000001,sliced cheese,3,0.0
4591,13423,2014-07-11,12.600000000000001,sliced cheese,3,0.0
4526,13185,2014-10-28,8.4,sliced cheese,2,0.0
2940,7222,2014-01-11,4.2,sliced cheese,1,0.0
4573,13356,2014-03-24,4.2,sliced cheese,1,0.0
2923,7161,2014-03-11,8.4,sliced cheese,2,0.0
4948,14792,2014-04-03,12.600000000000001,sliced cheese,3,0.0
4618,13524,2014-07-09,4.2,sliced cheese,1,132.0
2288,4795,2014-12-05,8.4,sliced cheese,2,0.0
1230,825,2014-03-16,12.600000000000001,sliced cheese,3,0.0
2924,7164,2014-05-26,8.4,sliced cheese,2,0.0
4915,14662,2014-01-09,12.600000000000001,sliced cheese,3,0.0
4573,13355,2014-03-11,4.2,sliced cheese,1,0.0
3321,8641,2014-05-02,8.4,sliced cheese,2,0.0
1472,1712,2014-06-10,4.2,sliced cheese,1,0.0
1797,2947,2014-11-14,12.600000000000001,sliced cheese,3,0.0
2196,4462,2014-06-28,4.2,sliced cheese,1,0.0
4182,11844,2014-01-17,8.4,sliced cheese,2,0.0
4085,11457,2014-07-30,4.2,sliced cheese,1,0.0
3926,10917,2015-03-23,12.600000000000001,sliced cheese,3,76.0
1870,3229,2015-09-05,4.2,sliced cheese,1,0.0
4509,13122,2015-11-29,8.4,sliced cheese,2,0.0
2885,7040,2015-03-22,4.2,sliced cheese,1,0.0
1215,780,2015-01-18,12.600000000000001,sliced cheese,3,0.0
4537,13231,2015-10-27,12.600000000000001,sliced cheese,3,0.0
4536,13226,2015-09-13,4.2,sliced cheese,1,0.0
3215,8256,2015-07-21,8.4,sliced cheese,2,0.0
1580,2110,2014-02-24,4.2,sliced cheese,1,0.0
3353,8750,2014-07-13,4.2,sliced cheese,1,0.0
3520,9367,2014-05-12,4.2,sliced cheese,1,191.0
2834,6843,2014-08-01,12.600000000000001,sliced cheese,3,0.0
2924,7163,2014-03-27,8.4,sliced cheese,2,0.0
2845,6883,2014-11-26,12.600000000000001,sliced cheese,3,309.0
4220,12004,2014-08-04,12.600000000000001,sliced cheese,3,0.0
4893,14601,2014-02-10,4.2,sliced cheese,1,0.0
4735,14000,2014-05-23,12.600000000000001,sliced cheese,3,140.0
3607,9718,2014-02-22,4.2,sliced cheese,1,0.0
2339,4981,2014-05-20,8.4,sliced cheese,2,0.0
2571,5851,2014-07-07,12.600000000000001,sliced cheese,3,0.0
1057,212,2014-01-06,8.4,sliced cheese,2,0.0
2706,6355,2014-05-03,4.2,sliced cheese,1,0.0
2244,4640,2015-01-28,8.4,sliced cheese,2,0.0
2193,4446,2015-01-07,12.600000000000001,sliced cheese,3,91.0
3154,8030,2015-04-10,12.600000000000001,sliced cheese,3,0.0
3073,7720,2015-01-17,4.2,sliced cheese,1,0.0
1403,1458,2015-03-25,12.600000000000001,sliced cheese,3,51.0
1402,1456,2014-10-14,12.600000000000001,sliced cheese,3,0.0
2751,6527,2014-02-08,8.4,sliced cheese,2,0.0
1146,536,2014-03-28,8.4,sliced cheese,2,0.0
1563,2044,2014-03-11,12.600000000000001,sliced cheese,3,0.0
2452,5416,2014-03-08,12.600000000000001,sliced cheese,3,0.0
3872,10719,2015-11-23,12.600000000000001,sliced cheese,3,0.0
4940,14760,2015-08-21,12.600000000000001,sliced cheese,3,0.0
3405,8929,2015-04-03,8.4,sliced cheese,2,0.0
1148,547,2015-04-15,4.2,sliced cheese,1,0.0
4731,13989,2015-04-04,8.4,sliced cheese,2,0.0
1598,2180,2015-03-02,8.4,sliced cheese,2,0.0
3573,9574,2015-04-03,8.4,sliced cheese,2,0.0
1438,1596,2015-11-28,4.2,sliced cheese,1,32.0
3417,8973,2015-12-15,4.2,sliced cheese,1,0.0
4849,14440,2014-04-14,4.2,sliced cheese,1,0.0
1867,3212,2014-02-22,8.4,sliced cheese,2,0.0
4818,14314,2014-01-07,4.2,sliced cheese,1,0.0
1753,2761,2014-10-03,12.600000000000001,sliced cheese,3,0.0
4690,13822,2014-03-06,4.2,sliced cheese,1,0.0
3636,9815,2014-08-10,12.600000000000001,sliced cheese,3,0.0
2973,7351,2014-10-31,4.2,sliced cheese,1,0.0
1279,1007,2014-04-28,8.4,sliced cheese,2,0.0
2195,4456,2014-03-08,12.600000000000001,sliced cheese,3,0.0
1010,39,2014-04-10,8.4,sliced cheese,2,135.0
4091,11478,2014-06-30,8.4,sliced cheese,2,57.0
1525,1930,2014-07-13,4.2,sliced cheese,1,0.0
1118,429,2014-03-02,4.2,sliced cheese,1,0.0
4468,12969,2014-03-12,4.2,sliced cheese,1,51.0
1719,2618,2014-04-25,8.4,sliced cheese,2,0.0
1427,1554,2014-06-12,8.4,sliced cheese,2,0.0
3095,7807,2014-08-17,12.600000000000001,sliced cheese,3,0.0
4471,12982,2014-10-08,8.4,sliced cheese,2,0.0
1363,1320,2015-06-21,7.5,dish cleaner,3,0.0
1112,405,2015-04-09,2.5,dish cleaner,1,0.0
2688,6284,2015-11-22,5.0,dish cleaner,2,0.0
1654,2408,2015-04-29,5.0,dish cleaner,2,0.0
1561,2039,2015-06-05,5.0,dish cleaner,2,0.0
1697,2553,2015-11-17,2.5,dish cleaner,1,0.0
3245,8351,2015-05-17,2.5,dish cleaner,1,0.0
3942,10971,2014-11-05,7.5,dish cleaner,3,0.0
2235,4598,2014-10-10,2.5,dish cleaner,1,0.0
3701,10063,2014-08-25,7.5,dish cleaner,3,150.0
2000,3723,2014-07-04,5.0,dish cleaner,2,0.0
3278,8478,2014-03-13,2.5,dish cleaner,1,0.0
3571,9563,2014-02-03,5.0,dish cleaner,2,0.0
3531,9416,2015-08-29,5.0,dish cleaner,2,0.0
1658,2426,2015-09-03,7.5,dish cleaner,3,0.0
3790,10411,2015-08-04,5.0,dish cleaner,2,0.0
3642,9835,2015-02-24,7.5,dish cleaner,3,0.0
3176,8107,2015-08-01,5.0,dish cleaner,2,0.0
1486,1780,2015-08-20,5.0,dish cleaner,2,0.0
4009,11202,2015-07-14,5.0,dish cleaner,2,0.0
2814,6789,2015-10-21,5.0,dish cleaner,2,70.0
3504,9300,2015-05-20,2.5,dish cleaner,1,0.0
2270,4726,2015-02-04,2.5,dish cleaner,1,125.0
1961,3588,2015-06-21,2.5,dish cleaner,1,0.0
4598,13457,2015-11-18,5.0,dish cleaner,2,0.0
2091,4085,2015-10-19,7.5,dish cleaner,3,0.0
3268,8451,2014-01-31,2.5,dish cleaner,1,0.0
3670,9941,2014-05-06,2.5,dish cleaner,1,0.0
4823,14341,2014-04-06,5.0,dish cleaner,2,0.0
4995,14946,2014-03-16,2.5,dish cleaner,1,78.0
4218,11995,2014-08-24,2.5,dish cleaner,1,0.0
1896,3335,2014-12-16,5.0,dish cleaner,2,0.0
1761,2789,2014-02-26,5.0,dish cleaner,2,38.0
4786,14197,2014-11-30,7.5,dish cleaner,3,0.0
1903,3357,2014-08-15,7.5,dish cleaner,3,0.0
3929,10927,2014-01-10,2.5,dish cleaner,1,473.0
3593,9660,2014-03-11,7.5,dish cleaner,3,26.0
4830,14371,2014-12-23,5.0,dish cleaner,2,0.0
3172,8092,2015-03-01,5.0,dish cleaner,2,0.0
4658,13681,2015-07-14,5.0,dish cleaner,2,0.0
2406,5239,2015-10-24,5.0,dish cleaner,2,0.0
2568,5842,2015-10-09,7.5,dish cleaner,3,0.0
3189,8161,2014-07-01,5.0,dish cleaner,2,0.0
3752,10248,2014-11-25,5.0,dish cleaner,2,0.0
3260,8422,2014-12-30,7.5,dish cleaner,3,190.0
4061,11368,2014-07-04,5.0,dish cleaner,2,0.0
4221,12008,2014-05-04,2.5,dish cleaner,1,0.0
1004,19,2014-05-01,7.5,dish cleaner,3,40.0
4082,11444,2014-05-07,7.5,dish cleaner,3,0.0
1522,1922,2014-12-24,5.0,dish cleaner,2,0.0
3527,9397,2014-11-03,7.5,dish cleaner,3,0.0
2074,4024,2015-04-10,2.5,dish cleaner,1,0.0
3474,9172,2014-10-29,5.0,dish cleaner,2,0.0
4377,12641,2014-05-06,5.0,dish cleaner,2,0.0
1760,2786,2014-07-28,2.5,dish cleaner,1,0.0
2265,4713,2015-09-25,7.5,dish cleaner,3,0.0
4841,14414,2015-05-02,2.5,dish cleaner,1,0.0
3198,8189,2015-06-23,7.5,dish cleaner,3,0.0
2029,3833,2014-10-21,7.5,dish cleaner,3,0.0
3030,7556,2014-05-02,5.0,dish cleaner,2,0.0
2264,4708,2014-07-22,5.0,dish cleaner,2,0.0
4160,11760,2014-07-10,7.5,dish cleaner,3,57.0
1153,562,2014-03-28,2.5,dish cleaner,1,135.0
2366,5095,2014-10-11,7.5,dish cleaner,3,0.0
3549,9485,2014-12-06,2.5,dish cleaner,1,68.0
3468,9148,2014-01-21,5.0,dish cleaner,2,0.0
2656,6169,2014-10-19,5.0,dish cleaner,2,0.0
3016,7507,2014-04-21,2.5,dish cleaner,1,0.0
3236,8325,2014-04-17,5.0,dish cleaner,2,0.0
1617,2259,2014-07-20,5.0,dish cleaner,2,0.0
2410,5251,2014-12-06,7.5,dish cleaner,3,0.0
4494,13053,2014-06-11,5.0,dish cleaner,2,0.0
3694,10039,2014-08-01,5.0,dish cleaner,2,0.0
2525,5681,2015-05-24,3.6,baking powder,2,0.0
2075,4028,2015-01-20,1.8,baking powder,1,0.0
1705,2575,2015-10-12,3.6,baking powder,2,0.0
1948,3545,2015-05-06,5.4,baking powder,3,0.0
2413,5264,2015-12-13,1.8,baking powder,1,0.0
1520,1913,2015-02-26,5.4,baking powder,3,0.0
4468,12971,2015-03-24,5.4,baking powder,3,0.0
1110,399,2015-11-15,1.8,baking powder,1,0.0
3513,9339,2015-08-29,5.4,baking powder,3,0.0
3960,11035,2014-01-23,3.6,baking powder,2,0.0
2817,6803,2014-09-25,5.4,baking powder,3,0.0
2649,6143,2014-09-03,5.4,baking powder,3,451.0
4635,13583,2014-02-02,1.8,baking powder,1,0.0
3943,10975,2014-04-03,1.8,baking powder,1,0.0
3978,11109,2014-09-06,3.6,baking powder,2,320.0
3972,11085,2014-04-07,5.4,baking powder,3,0.0
4371,12613,2014-03-29,3.6,baking powder,2,0.0
4652,13652,2014-05-20,1.8,baking powder,1,0.0
3897,10797,2015-08-23,1.8,baking powder,1,0.0
4387,12669,2015-02-10,3.6,baking powder,2,0.0
4971,14876,2015-05-17,3.6,baking powder,2,0.0
4747,14055,2015-08-24,3.6,baking powder,2,0.0
1021,84,2015-11-07,3.6,baking powder,2,0.0
4600,13461,2015-02-12,1.8,baking powder,1,0.0
1253,922,2015-06-20,1.8,baking powder,1,0.0
2512,5621,2015-09-02,3.6,baking powder,2,0.0
2799,6721,2015-06-17,1.8,baking powder,1,0.0
3363,8794,2015-05-18,1.8,baking powder,1,0.0
1307,1119,2015-06-22,3.6,baking powder,2,0.0
2625,6059,2015-03-06,3.6,baking powder,2,0.0
1825,3054,2015-11-21,3.6,baking powder,2,0.0
3581,9604,2015-09-24,3.6,baking powder,2,0.0
1734,2679,2015-02-15,1.8,baking powder,1,0.0
3571,9566,2015-07-07,1.8,baking powder,1,0.0
4864,14503,2015-11-05,5.4,baking powder,3,0.0
3180,8124,2015-09-15,5.4,baking powder,3,0.0
3691,10027,2015-02-05,1.8,baking powder,1,0.0
2106,4134,2015-11-24,5.4,baking powder,3,0.0
4645,13621,2014-11-10,5.4,baking powder,3,0.0
4820,14324,2014-10-28,1.8,baking powder,1,0.0
4880,14565,2014-09-11,3.6,baking powder,2,0.0
4103,11524,2014-05-17,3.6,baking powder,2,0.0
3350,8741,2014-01-21,3.6,baking powder,2,0.0
3361,8783,2014-07-25,1.8,baking powder,1,0.0
2319,4912,2014-11-05,5.4,baking powder,3,0.0
1750,2745,2014-06-09,3.6,baking powder,2,0.0
4442,12872,2014-01-05,5.4,baking powder,3,0.0
3773,10339,2014-03-17,3.6,baking powder,2,0.0
1507,1859,2014-04-04,3.6,baking powder,2,0.0
1435,1583,2014-02-06,3.6,baking powder,2,0.0
1353,1276,2014-09-12,5.4,baking powder,3,101.0
1834,3087,2014-12-21,5.4,baking powder,3,0.0
1498,1827,2014-10-29,3.6,baking powder,2,0.0
4106,11540,2014-07-25,1.8,baking powder,1,0.0
1129,468,2014-01-25,1.8,baking powder,1,0.0
4983,14905,2014-12-13,5.4,baking powder,3,0.0
3403,8922,2014-01-21,5.4,baking powder,3,0.0
1182,668,2014-11-16,5.4,baking powder,3,0.0
3978,11109,2014-09-06,3.6,baking powder,2,0.0
1501,1841,2014-05-24,3.6,baking powder,2,0.0
2768,6600,2014-05-05,1.8,baking powder,1,0.0
3386,8864,2014-08-07,1.8,baking powder,1,0.0
1028,108,2014-04-24,3.6,baking powder,2,0.0
3849,10628,2014-07-02,1.8,baking powder,1,0.0
3480,9195,2014-08-29,1.8,baking powder,1,0.0
2725,6429,2014-01-05,3.6,baking powder,2,0.0
4700,13874,2014-10-19,3.6,baking powder,2,0.0
2003,3733,2014-11-30,5.4,baking powder,3,0.0
1870,3227,2014-07-15,3.6,baking powder,2,145.0
4364,12589,2014-09-24,1.8,baking powder,1,115.0
1866,3208,2015-02-13,1.8,baking powder,1,2.0
3786,10397,2015-02-10,1.8,baking powder,1,0.0
3214,8250,2015-03-27,3.6,baking powder,2,0.0
4234,12064,2015-07-17,1.8,baking powder,1,0.0
2601,5972,2015-06-27,5.4,baking powder,3,0.0
3307,8588,2015-06-28,5.4,baking powder,3,0.0
1113,409,2015-08-05,3.6,baking powder,2,0.0
3944,10976,2015-01-03,1.8,baking powder,1,0.0
2357,5058,2015-07-08,1.8,baking powder,1,0.0
4178,11830,2015-01-22,1.8,baking powder,1,0.0
4330,12462,2015-06-22,3.6,baking powder,2,0.0
1810,2991,2014-06-09,3.6,baking powder,2,0.0
3062,7680,2014-07-09,3.6,baking powder,2,0.0
1553,2018,2014-09-05,3.6,baking powder,2,0.0
4282,12249,2014-06-20,1.8,baking powder,1,0.0
4069,11393,2014-08-04,3.6,baking powder,2,0.0
1174,639,2014-11-19,5.4,baking powder,3,0.0
3903,10818,2014-04-07,5.4,baking powder,3,0.0
4812,14295,2014-06-09,5.4,baking powder,3,0.0
3353,8752,2015-04-13,1.8,baking powder,1,0.0
4553,13285,2015-06-13,3.6,baking powder,2,0.0
1081,292,2015-05-03,5.4,baking powder,3,0.0
1240,878,2015-04-14,5.4,baking powder,3,0.0
4150,11721,2014-03-24,1.8,baking powder,1,0.0
4199,11919,2014-08-24,3.6,baking powder,2,0.0
3116,7888,2014-06-12,3.6,baking powder,2,0.0
3153,8026,2015-04-28,3.6,baking powder,2,0.0
1322,1163,2015-01-09,5.4,baking powder,3,0.0
1148,547,2015-04-15,3.6,baking powder,2,0.0
1088,318,2015-11-30,1.8,baking powder,1,0.0
2676,6242,2015-08-15,3.6,baking powder,2,0.0
3027,7545,2015-09-14,1.8,baking powder,1,0.0
3296,8545,2015-05-22,3.6,baking powder,2,0.0
3041,7599,2015-08-27,1.8,baking powder,1,0.0
4755,14081,2015-12-27,5.4,baking powder,3,0.0
3985,11133,2015-10-23,1.8,baking powder,1,0.0
1874,3239,2015-06-08,3.6,baking powder,2,0.0
2339,4981,2014-05-20,5.4,baking powder,3,0.0
4969,14866,2014-01-07,3.6,baking powder,2,0.0
4761,14102,2014-11-24,3.6,baking powder,2,0.0
3038,7587,2014-04-18,5.4,baking powder,3,0.0
3035,7576,2014-04-16,5.4,baking powder,3,322.0
4720,13944,2014-01-10,5.4,baking powder,3,0.0
4872,14534,2014-10-24,3.6,baking powder,2,0.0
4990,14928,2014-04-15,1.8,baking powder,1,0.0
3989,11143,2014-04-26,3.6,baking powder,2,150.0
4563,13318,2014-01-28,5.4,baking powder,3,112.0
1881,3265,2014-07-15,3.6,baking powder,2,0.0
1765,2806,2014-06-12,5.4,baking powder,3,0.0
3931,10933,2014-06-22,1.8,baking powder,1,0.0
1937,3499,2014-07-26,1.8,baking powder,1,0.0
1749,2742,2014-12-09,1.8,baking powder,1,0.0
1656,2418,2015-10-30,12.14,specialty cheese,1,0.0
3929,10929,2015-07-30,12.14,specialty cheese,1,0.0
2433,5330,2015-06-21,12.14,specialty cheese,1,40.0
2346,5013,2015-08-05,24.28,specialty cheese,2,0.0
2191,4437,2015-11-10,36.42,specialty cheese,3,0.0
1614,2247,2015-10-21,36.42,specialty cheese,3,70.0
3911,10853,2015-03-05,12.14,specialty cheese,1,0.0
3721,10131,2014-02-20,36.42,specialty cheese,3,0.0
1317,1149,2014-07-01,12.14,specialty cheese,1,0.0
4058,11359,2014-12-18,12.14,specialty cheese,1,0.0
2776,6628,2014-05-14,12.14,specialty cheese,1,0.0
3841,10590,2014-08-01,24.28,specialty cheese,2,0.0
3745,10222,2014-05-25,12.14,specialty cheese,1,0.0
3311,8612,2015-07-01,36.42,specialty cheese,3,182.0
2346,5012,2015-04-24,36.42,specialty cheese,3,0.0
3511,9333,2015-06-07,12.14,specialty cheese,1,0.0
2462,5449,2015-03-25,24.28,specialty cheese,2,0.0
1647,2370,2015-12-20,24.28,specialty cheese,2,0.0
4187,11864,2015-04-10,24.28,specialty cheese,2,0.0
2700,6334,2015-10-18,24.28,specialty cheese,2,0.0
4585,13406,2015-07-16,12.14,specialty cheese,1,74.0
2743,6497,2015-08-10,12.14,specialty cheese,1,142.0
2100,4111,2015-07-05,12.14,specialty cheese,1,0.0
2357,5059,2015-08-03,12.14,specialty cheese,1,0.0
1483,1770,2015-06-14,36.42,specialty cheese,3,0.0
1293,1068,2015-10-26,12.14,specialty cheese,1,0.0
2534,5708,2015-11-08,36.42,specialty cheese,3,0.0
1749,2743,2015-01-04,12.14,specialty cheese,1,0.0
3860,10669,2015-05-05,36.42,specialty cheese,3,0.0
2117,4169,2015-05-02,24.28,specialty cheese,2,0.0
1253,922,2015-06-20,12.14,specialty cheese,1,0.0
2814,6787,2015-07-17,36.42,specialty cheese,3,63.0
2453,5419,2014-05-07,12.14,specialty cheese,1,0.0
4864,14497,2014-06-16,24.28,specialty cheese,2,0.0
1644,2357,2014-02-28,36.42,specialty cheese,3,0.0
4013,11209,2014-07-21,24.28,specialty cheese,2,0.0
4391,12689,2014-10-19,36.42,specialty cheese,3,0.0
1426,1549,2014-10-26,12.14,specialty cheese,1,0.0
2718,6408,2014-08-11,36.42,specialty cheese,3,167.0
4343,12518,2014-04-26,24.28,specialty cheese,2,0.0
3081,7743,2014-05-26,12.14,specialty cheese,1,0.0
2946,7247,2014-09-20,12.14,specialty cheese,1,0.0
1108,386,2014-06-25,12.14,specialty cheese,1,0.0
4199,11918,2014-04-05,12.14,specialty cheese,1,0.0
2991,7419,2014-04-22,36.42,specialty cheese,3,0.0
3462,9120,2014-12-16,12.14,specialty cheese,1,0.0
4160,11760,2014-07-10,36.42,specialty cheese,3,0.0
3863,10679,2014-03-10,24.28,specialty cheese,2,0.0
3067,7700,2014-02-27,24.28,specialty cheese,2,0.0
4305,12355,2014-11-17,12.14,specialty cheese,1,16.0
3258,8412,2014-04-10,12.14,specialty cheese,1,0.0
3526,9391,2014-05-18,24.28,specialty cheese,2,0.0
1241,880,2014-01-11,36.42,specialty cheese,3,0.0
4243,12098,2015-08-22,12.14,specialty cheese,1,0.0
3709,10088,2015-08-08,12.14,specialty cheese,1,0.0
3215,8255,2015-04-24,12.14,specialty cheese,1,0.0
3268,8455,2015-07-13,24.28,specialty cheese,2,0.0
1274,981,2014-07-10,24.28,specialty cheese,2,0.0
2127,4195,2014-11-19,36.42,specialty cheese,3,0.0
2779,6637,2014-01-21,36.42,specialty cheese,3,0.0
3941,10966,2014-11-10,12.14,specialty cheese,1,0.0
1567,2068,2015-04-11,36.42,specialty cheese,3,263.0
1966,3601,2014-02-15,12.14,specialty cheese,1,0.0
1209,762,2014-11-11,36.42,specialty cheese,3,0.0
3971,11081,2015-06-17,36.42,specialty cheese,3,0.0
2566,5834,2015-01-31,36.42,specialty cheese,3,0.0
4580,13389,2015-11-29,36.42,specialty cheese,3,0.0
3918,10885,2014-05-04,36.42,specialty cheese,3,98.0
4789,14211,2015-04-09,12.14,specialty cheese,1,0.0
3749,10238,2014-04-29,24.28,specialty cheese,2,0.0
1895,3327,2014-02-13,24.28,specialty cheese,2,52.0
3976,11103,2014-10-05,24.28,specialty cheese,2,0.0
2215,4524,2015-07-22,0.5,salty snack,1,0.0
1234,850,2015-11-20,1.5,salty snack,3,0.0
4996,14948,2015-02-20,1.0,salty snack,2,0.0
2822,6810,2015-12-18,1.5,salty snack,3,0.0
4760,14100,2015-04-02,0.5,salty snack,1,0.0
4321,12425,2015-10-27,0.5,salty snack,1,0.0
4156,11751,2015-08-03,0.5,salty snack,1,0.0
3071,7711,2015-01-21,0.5,salty snack,1,0.0
1403,1458,2015-03-25,1.5,salty snack,3,0.0
1039,144,2015-05-31,1.5,salty snack,3,0.0
3309,8602,2015-01-21,1.0,salty snack,2,0.0
4628,13563,2015-11-29,1.0,salty snack,2,11.0
2916,7137,2015-06-13,1.0,salty snack,2,0.0
4773,14145,2015-10-31,0.5,salty snack,1,0.0
1437,1590,2015-08-15,1.0,salty snack,2,0.0
4600,13462,2015-07-14,1.5,salty snack,3,0.0
3729,10159,2015-11-29,0.5,salty snack,1,0.0
4183,11854,2015-01-15,0.5,salty snack,1,0.0
3623,9783,2015-05-07,1.0,salty snack,2,0.0
3675,9963,2015-08-03,1.0,salty snack,2,0.0
1015,63,2015-03-22,1.5,salty snack,3,0.0
4195,11903,2015-05-04,1.0,salty snack,2,0.0
1420,1524,2015-01-14,1.5,salty snack,3,0.0
2019,3800,2015-10-09,0.5,salty snack,1,0.0
1026,101,2015-03-15,0.5,salty snack,1,74.0
2574,5863,2015-12-11,0.5,salty snack,1,0.0
1374,1358,2015-03-10,0.5,salty snack,1,0.0
4012,11208,2015-05-16,1.5,salty snack,3,0.0
3918,10885,2014-05-04,1.0,salty snack,2,0.0
4137,11677,2014-12-15,0.5,salty snack,1,0.0
3059,7670,2014-06-15,1.5,salty snack,3,0.0
4679,13769,2014-06-13,1.0,salty snack,2,0.0
2789,6682,2014-11-02,1.0,salty snack,2,87.0
4614,13507,2014-12-25,1.5,salty snack,3,0.0
3119,7897,2014-01-22,1.0,salty snack,2,0.0
2732,6456,2014-02-26,1.0,salty snack,2,0.0
4431,12822,2014-03-16,1.5,salty snack,3,0.0
1448,1627,2014-07-05,1.5,salty snack,3,0.0
3140,7978,2014-03-26,0.5,salty snack,1,130.0
3926,10916,2014-02-22,1.0,salty snack,2,0.0
2155,4304,2014-10-31,0.5,salty snack,1,0.0
1433,1579,2014-09-22,1.0,salty snack,2,0.0
2092,4086,2014-04-01,1.0,salty snack,2,260.0
4902,14632,2014-11-21,0.5,salty snack,1,0.0
4690,13824,2014-12-20,1.0,salty snack,2,0.0
1108,387,2014-08-22,0.5,salty snack,1,0.0
3893,10777,2014-01-08,0.5,salty snack,1,0.0
2755,6541,2014-10-30,1.5,salty snack,3,0.0
4138,11682,2014-10-07,0.5,salty snack,1,248.0
1644,2358,2014-07-13,0.5,salty snack,1,0.0
2060,3958,2014-05-25,1.0,salty snack,2,0.0
2092,4087,2014-12-17,0.5,salty snack,1,0.0
1462,1676,2014-01-18,1.5,salty snack,3,0.0
3734,10177,2014-12-16,1.0,salty snack,2,0.0
3990,11146,2014-05-16,0.5,salty snack,1,0.0
4157,11752,2014-04-01,1.0,salty snack,2,0.0
4155,11745,2014-09-10,1.0,salty snack,2,0.0
2453,5421,2014-10-01,0.5,salty snack,1,0.0
4623,13540,2014-10-15,0.5,salty snack,1,0.0
1580,2112,2014-09-11,1.5,salty snack,3,0.0
3550,9489,2014-12-06,1.5,salty snack,3,0.0
